"","city.name","species","diameter","height","climate"
"16281","Belfast","Acer pseudoplatanus",55,25,"Cfb"
"16282","Belfast","Acer pseudoplatanus",37,26,"Cfb"
"16283","Belfast","Acer pseudoplatanus",36,25,"Cfb"
"16284","Belfast","Fagus sylvatica",65,25,"Cfb"
"16285","Belfast","Larix (type)",45,27,"Cfb"
"16286","Belfast","Larix (type)",43,26,"Cfb"
"16287","Belfast","Fagus sylvatica",36,23,"Cfb"
"16288","Belfast","Larix decidua",45,28,"Cfb"
"16289","Belfast","Larix (type)",53,28,"Cfb"
"16290","Belfast","Tsuga heterophylla",39,26,"Cfb"
"16291","Belfast","Larix (type)",37,25,"Cfb"
"16292","Belfast","Larix (type)",37,25,"Cfb"
"16293","Belfast","Larix (type)",37,25,"Cfb"
"16294","Belfast","Larix (type)",41,24,"Cfb"
"16295","Belfast","Pinus nigra",81,25,"Cfb"
"16296","Belfast","Fagus sylvatica",98,23,"Cfb"
"16297","Belfast","Pinus sylvestris",42,22,"Cfb"
"16298","Belfast","Pinus nigra",77,25,"Cfb"
"16299","Belfast","Pinus sylvestris",42,23,"Cfb"
"16300","Belfast","Pinus nigra",55,23,"Cfb"
"16301","Belfast","Acer pseudoplatanus",106,18,"Cfb"
"16302","Belfast","Acer pseudoplatanus",93,19,"Cfb"
"16303","Belfast","Acer pseudoplatanus",81,15,"Cfb"
"16304","Belfast","Acer pseudoplatanus",42,18,"Cfb"
"16305","Belfast","Acer pseudoplatanus",43,19,"Cfb"
"16306","Belfast","Acer pseudoplatanus",42,21,"Cfb"
"16307","Belfast","Acer pseudoplatanus",51,19,"Cfb"
"16308","Belfast","Pinus sylvestris",44,24,"Cfb"
"16309","Belfast","Pinus sylvestris",36,23,"Cfb"
"16310","Belfast","Fagus sylvatica",42,19,"Cfb"
"16311","Belfast","Quercus robur",-62,18,"Cfb"
"16312","Belfast","Quercus robur",108,22,"Cfb"
"16313","Belfast","Aesculus hippocastanum",43,13,"Cfb"
"16314","Belfast","Populus tremula",40,17,"Cfb"
"16315","Belfast","Carpinus betulus",44,14,"Cfb"
"16316","Belfast","Carpinus betulus",32,10,"Cfb"
"16317","Belfast","Fraxinus excelsior",59,23,"Cfb"
"16318","Belfast","Cupressus (type)",110,19,"Cfb"
"16319","Belfast","Cupressus (type)",61,17,"Cfb"
"16320","Belfast","Fraxinus excelsior",55,17,"Cfb"
"16321","Belfast","Larix decidua",51,25,"Cfb"
"16322","Belfast","Cupressocyparis leylandii",51,19,"Cfb"
"16323","Belfast","Acer platanoides",27,7,"Cfb"
"16324","Belfast","Picea abies",52,21,"Cfb"
"16325","Belfast","Fagus sylvatica",71,18,"Cfb"
"16326","Belfast","Pinus nigra",64,25,"Cfb"
"16327","Belfast","Pinus nigra",60,24,"Cfb"
"16328","Belfast","Alnus glutinosa",43,21,"Cfb"
"16329","Belfast","Picea abies",47,22,"Cfb"
"16330","Belfast","Fraxinus excelsior",72,23,"Cfb"
"16331","Belfast","Acer pseudoplatanus",67,21,"Cfb"
"16332","Belfast","Quercus robur",-77,16,"Cfb"
"16333","Belfast","Quercus robur",-1,21,"Cfb"
"16334","Belfast","Pinus nigra",-77,21,"Cfb"
"16335","Belfast","Cupressus (type)",25,16,"Cfb"
"16336","Belfast","Cupressus (type)",43,13,"Cfb"
"16337","Belfast","Ulmus (type)",17,8,"Cfb"
"16338","Belfast","Acer saccharinum (Silver)",21,7,"Cfb"
"16339","Belfast","Ulmus glabra",15,7,"Cfb"
"16340","Belfast","Larix (type)",46,26,"Cfb"
"16341","Belfast","Larix (type)",50,27,"Cfb"
"16342","Belfast","Larix decidua",36,26,"Cfb"
"16343","Belfast","Larix decidua",46,25,"Cfb"
"16344","Belfast","Larix decidua",44,26,"Cfb"
"16345","Belfast","Laburnum (type)",48,27,"Cfb"
"16346","Belfast","Tilla cordata",55,23,"Cfb"
"16347","Belfast","Acer pseudoplatanus",42,19,"Cfb"
"16348","Belfast","Acer platanoides",43,21,"Cfb"
"16349","Belfast","Acer pseudoplatanus",66,21,"Cfb"
"16350","Belfast","Acer pseudoplatanus",72,23,"Cfb"
"16351","Belfast","Quercus robur",-61,12,"Cfb"
"16352","Belfast","Fagus sylvatica",37,19,"Cfb"
"16353","Belfast","Prunus padus",-37,9,"Cfb"
"16354","Belfast","Sorbus aria (type)",-32,8,"Cfb"
"16355","Belfast","Prunus padus",-36,8,"Cfb"
"16356","Belfast","Acer pseudoplatanus",-82,19,"Cfb"
"16357","Belfast","Acer pseudoplatanus",-49,11,"Cfb"
"16358","Belfast","Fraxinus excelsior",-60,17,"Cfb"
"16359","Belfast","Acer pseudoplatanus",-57,18,"Cfb"
"16360","Belfast","Prunus (type)",-14,3,"Cfb"
"16361","Belfast","Fagus sylvatica",59,19,"Cfb"
"16362","Belfast","Acer pseudoplatanus",51,21,"Cfb"
"16363","Belfast","Acer pseudoplatanus",56,21,"Cfb"
"16364","Belfast","Acer pseudoplatanus",118,24,"Cfb"
"16365","Belfast","Acer pseudoplatanus",44,21,"Cfb"
"16366","Belfast","Larix decidua",60,24,"Cfb"
"16367","Belfast","Acer pseudoplatanus",54,21,"Cfb"
"16368","Belfast","Aesculus hippocastanum",104,24,"Cfb"
"16369","Belfast","Acer pseudoplatanus",115,23,"Cfb"
"16370","Belfast","Pinus sylvestris",62,22,"Cfb"
"16371","Belfast","Acer pseudoplatanus",61,21,"Cfb"
"16372","Belfast","Pinus sylvestris",41,18,"Cfb"
"16373","Belfast","Pinus sylvestris",58,22,"Cfb"
"16374","Belfast","Fraxinus excelsior",35,18,"Cfb"
"16375","Belfast","Lodgepole Pine",52,23,"Cfb"
"16376","Belfast","Lodgepole Pine",73,21,"Cfb"
"16377","Belfast","Lodgepole Pine",54,23,"Cfb"
"16378","Belfast","Lodgepole Pine",54,17,"Cfb"
"16379","Belfast","Lodgepole Pine",47,17,"Cfb"
"16380","Belfast","Fraxinus excelsior",36,18,"Cfb"
"16381","Belfast","Pinus sylvestris",61,23,"Cfb"
"16382","Belfast","Pinus sylvestris",56,19,"Cfb"
"16383","Belfast","Fraxinus excelsior",51,22,"Cfb"
"16384","Belfast","Pinus sylvestris",54,22,"Cfb"
"16385","Belfast","Pinus sylvestris",39,17,"Cfb"
"16386","Belfast","Larix (type)",47,27,"Cfb"
"16387","Belfast","Larix (type)",39,23,"Cfb"
"16388","Belfast","Larix (type)",43,27,"Cfb"
"16389","Belfast","Pinus sylvestris",38,25,"Cfb"
"16390","Belfast","Pinus sylvestris",36,25,"Cfb"
"16391","Belfast","Pinus sylvestris",47,24,"Cfb"
"16392","Belfast","Pinus sylvestris",39,24,"Cfb"
"16393","Belfast","Pinus sylvestris",39,24,"Cfb"
"16394","Belfast","Fagus sylvatica",44,18,"Cfb"
"16395","Belfast","Pinus sylvestris",40,24,"Cfb"
"16396","Belfast","Pinus sylvestris",39,23,"Cfb"
"16397","Belfast","Pinus sylvestris",37,24,"Cfb"
"16398","Belfast","Pinus sylvestris",37,34,"Cfb"
"16399","Belfast","Pinus sylvestris",41,24,"Cfb"
"16400","Belfast","Larix (type)",41,26,"Cfb"
"16401","Belfast","Aesculus hippocastanum",48,20,"Cfb"
"16402","Belfast","Aesculus hippocastanum",79,16,"Cfb"
"16403","Belfast","Tilla x europaea",120,27,"Cfb"
"16404","Belfast","Aesculus hippocastanum",78,14,"Cfb"
"16405","Belfast","Tilla x europaea",100,26,"Cfb"
"16406","Belfast","Fraxinus excelsior",82,23,"Cfb"
"16407","Belfast","Tilla x europaea",71,20,"Cfb"
"16408","Belfast","Fraxinus excelsior",20,7,"Cfb"
"16409","Belfast","Platanus x acerifolia",14,6,"Cfb"
"16410","Belfast","Carpinus betulus",15,6,"Cfb"
"16411","Belfast","Fagus sylvatica",19,9,"Cfb"
"16412","Belfast","Fraxinus excelsior",19,6,"Cfb"
"16413","Belfast","Acer pseudoplatanus",23,9,"Cfb"
"16414","Belfast","Quercus palustris",14,7,"Cfb"
"16415","Belfast","Acer pseudoplatanus",63,16,"Cfb"
"16416","Belfast","Fraxinus excelsior",53,21,"Cfb"
"16417","Belfast","Fraxinus excelsior",88,21,"Cfb"
"16418","Belfast","Fraxinus excelsior",11,6,"Cfb"
"16419","Belfast","Crataegus monogyna",16,6,"Cfb"
"16420","Belfast","Crataegus monogyna",16,5,"Cfb"
"16421","Belfast","Corylus colurna",13,7,"Cfb"
"16422","Belfast","Acer pseudoplatanus",72,17,"Cfb"
"16423","Belfast","Acer pseudoplatanus",69,18,"Cfb"
"16424","Belfast","Fraxinus excelsior",55,18,"Cfb"
"16425","Belfast","Fraxinus excelsior",34,18,"Cfb"
"16426","Belfast","Fraxinus excelsior",78,22,"Cfb"
"16427","Belfast","Fraxinus excelsior",94,18,"Cfb"
"16428","Belfast","Fraxinus excelsior",54,17,"Cfb"
"16429","Belfast","Fraxinus excelsior",38,23,"Cfb"
"16430","Belfast","Acer pseudoplatanus",66,16,"Cfb"
"16431","Belfast","Acer pseudoplatanus",43,16,"Cfb"
"16432","Belfast","Fraxinus excelsior",100,23,"Cfb"
"16433","Belfast","Fraxinus excelsior",65,18,"Cfb"
"16434","Belfast","Fraxinus excelsior",37,17,"Cfb"
"16435","Belfast","Acer pseudoplatanus",41,15,"Cfb"
"16436","Belfast","Pinus nigra",76,25,"Cfb"
"16437","Belfast","Pinus nigra",56,24,"Cfb"
"16438","Belfast","Pinus nigra",86,25,"Cfb"
"16439","Belfast","Pinus nigra",84,25,"Cfb"
"16440","Belfast","Pinus nigra",52,25,"Cfb"
"16441","Belfast","Acer pseudoplatanus",39,13,"Cfb"
"16442","Belfast","Pinus nigra",50,23,"Cfb"
"16443","Belfast","Pinus nigra",64,23,"Cfb"
"16444","Belfast","Acer pseudoplatanus",60,17,"Cfb"
"16445","Belfast","Eucalyptus (type)",54,25,"Cfb"
"16446","Belfast","Eucalyptus (type)",56,23,"Cfb"
"16447","Belfast","Eucalyptus (type)",47,24,"Cfb"
"16448","Belfast","Eucalyptus (type)",54,17,"Cfb"
"16449","Belfast","Aesculus hippocastanum",60,18,"Cfb"
"16450","Belfast","Fraxinus excelsior",41,22,"Cfb"
"16451","Belfast","Alnus glutinosa",37,19,"Cfb"
"16452","Belfast","Alnus glutinosa",37,19,"Cfb"
"16453","Belfast","Quercus robur",76,24,"Cfb"
"16454","Belfast","Acer pseudoplatanus",38,17,"Cfb"
"16455","Belfast","Pinus sylvestris",54,21,"Cfb"
"16456","Belfast","Acer pseudoplatanus",33,12,"Cfb"
"16457","Belfast","Pinus sylvestris",46,21,"Cfb"
"16458","Belfast","Quercus robur",70,24,"Cfb"
"16459","Belfast","Acer platanoides",5,4,"Cfb"
"16460","Belfast","Sorbus aria (type)",-1,0,"Cfb"
"16461","Belfast","Ulmus 'New Horizon'",-1,0,"Cfb"
"16462","Belfast","Acer platanoides",-1,0,"Cfb"
"16463","Belfast","Sorbus aria (type)",7,5,"Cfb"
"16464","Belfast","Pinus sylvestris",71,26,"Cfb"
"16465","Belfast","Pinus (type)",45,24,"Cfb"
"16466","Belfast","Pinus (type)",41,21,"Cfb"
"16467","Belfast","Pinus (type)",74,25,"Cfb"
"16468","Belfast","Pinus (type)",50,24,"Cfb"
"16469","Belfast","Pinus (type)",61,24,"Cfb"
"16470","Belfast","Quercus robur",95,21,"Cfb"
"16471","Belfast","Quercus robur",99,23,"Cfb"
"16472","Belfast","Quercus palustris",21,6,"Cfb"
"16473","Belfast","Quercus palustris",39,16,"Cfb"
"16474","Belfast","Quercus palustris",35,15,"Cfb"
"16475","Belfast","Quercus palustris",22,16,"Cfb"
"16476","Belfast","Quercus palustris",36,16,"Cfb"
"16477","Belfast","Quercus palustris",34,16,"Cfb"
"16478","Belfast","Larix decidua",43,23,"Cfb"
"16479","Belfast","Acer pseudoplatanus",35,17,"Cfb"
"16480","Belfast","Fagus sylvatica",88,21,"Cfb"
"16481","Belfast","Acer pseudoplatanus",88,21,"Cfb"
"16482","Belfast","Acer pseudoplatanus",74,19,"Cfb"
"16483","Belfast","Fagus sylvatica",86,23,"Cfb"
"16484","Belfast","Larix decidua",59,24,"Cfb"
"16485","Belfast","Larix decidua",53,23,"Cfb"
"16486","Belfast","Larix decidua",43,21,"Cfb"
"16487","Belfast","Acer pseudoplatanus",45,21,"Cfb"
"16488","Belfast","Fraxinus excelsior",43,22,"Cfb"
"16489","Belfast","Acer pseudoplatanus",44,18,"Cfb"
"16490","Belfast","Larix decidua",53,23,"Cfb"
"16491","Belfast","Fagus sylvatica",77,17,"Cfb"
"16492","Belfast","Quercus robur",69,18,"Cfb"
"16493","Belfast","Acer pseudoplatanus",54,17,"Cfb"
"16494","Belfast","Fagus sylvatica",95,21,"Cfb"
"16495","Belfast","Fagus sylvatica",107,21,"Cfb"
"16496","Belfast","Fagus sylvatica",76,21,"Cfb"
"16497","Belfast","Fagus sylvatica",81,23,"Cfb"
"16498","Belfast","Acer pseudoplatanus",56,18,"Cfb"
"16499","Belfast","Acer pseudoplatanus",126,21,"Cfb"
"16500","Belfast","Fagus sylvatica",48,18,"Cfb"
"16501","Belfast","Fraxinus excelsior",74,19,"Cfb"
"16502","Belfast","Acer pseudoplatanus",92,22,"Cfb"
"16503","Belfast","Acer pseudoplatanus",91,21,"Cfb"
"16504","Belfast","Acer pseudoplatanus",61,21,"Cfb"
"16505","Belfast","Acer pseudoplatanus",38,18,"Cfb"
"16506","Belfast","Fraxinus excelsior",22,16,"Cfb"
"16507","Belfast","Fraxinus excelsior",46,17,"Cfb"
"16508","Belfast","Fraxinus excelsior",40,18,"Cfb"
"16509","Belfast","Fraxinus excelsior",34,17,"Cfb"
"16510","Belfast","Fraxinus excelsior",114,23,"Cfb"
"16511","Belfast","Acer pseudoplatanus",37,14,"Cfb"
"16512","Belfast","Aesculus hippocastanum",43,16,"Cfb"
"16513","Belfast","Fraxinus excelsior",69,16,"Cfb"
"16514","Belfast","Fraxinus excelsior",43,16,"Cfb"
"16515","Belfast","Acer pseudoplatanus",56,14,"Cfb"
"16516","Belfast","Fraxinus excelsior",36,17,"Cfb"
"16517","Belfast","Larix decidua",48,16,"Cfb"
"16518","Belfast","Larix decidua",43,18,"Cfb"
"16519","Belfast","Pinus sylvestris",46,16,"Cfb"
"16520","Belfast","Pinus sylvestris",48,12,"Cfb"
"16521","Belfast","Fagus sylvatica",69,18,"Cfb"
"16522","Belfast","Pinus sylvestris",48,15,"Cfb"
"16523","Belfast","Pinus sylvestris",58,21,"Cfb"
"16524","Belfast","Pinus sylvestris",40,19,"Cfb"
"16525","Belfast","Pinus sylvestris",38,18,"Cfb"
"16526","Belfast","Pinus sylvestris",39,17,"Cfb"
"16527","Belfast","Pinus sylvestris",39,18,"Cfb"
"16528","Belfast","Pinus sylvestris",50,22,"Cfb"
"16529","Belfast","Pinus sylvestris",40,21,"Cfb"
"16530","Belfast","Pinus sylvestris",39,19,"Cfb"
"16531","Belfast","Pinus sylvestris",41,21,"Cfb"
"16532","Belfast","Pinus sylvestris",51,23,"Cfb"
"16533","Belfast","Pinus sylvestris",51,23,"Cfb"
"16534","Belfast","Pinus sylvestris",39,21,"Cfb"
"16535","Belfast","Pinus sylvestris",46,21,"Cfb"
"16536","Belfast","Acer pseudoplatanus",41,17,"Cfb"
"16537","Belfast","Acer pseudoplatanus",64,19,"Cfb"
"16538","Belfast","Quercus robur",64,19,"Cfb"
"16539","Belfast","Pinus sylvestris",48,23,"Cfb"
"16540","Belfast","Pinus sylvestris",39,19,"Cfb"
"16541","Belfast","Pinus sylvestris",38,22,"Cfb"
"16542","Belfast","Acer pseudoplatanus",52,18,"Cfb"
"16543","Belfast","Larix decidua",51,21,"Cfb"
"16544","Belfast","Pinus sylvestris",49,18,"Cfb"
"16545","Belfast","Pinus sylvestris",77,25,"Cfb"
"16546","Belfast","Fagus sylvatica",83,22,"Cfb"
"16547","Belfast","Fraxinus excelsior",98,24,"Cfb"
"16548","Belfast","Acer pseudoplatanus",69,19,"Cfb"
"16549","Belfast","Acer pseudoplatanus",74,17,"Cfb"
"16550","Belfast","Acer pseudoplatanus",59,17,"Cfb"
"16551","Belfast","Acer pseudoplatanus",105,19,"Cfb"
"16552","Belfast","Aesculus hippocastanum",39,15,"Cfb"
"16553","Belfast","Acer pseudoplatanus",79,18,"Cfb"
"16554","Belfast","Acer pseudoplatanus",51,19,"Cfb"
"16555","Belfast","Acer pseudoplatanus",74,17,"Cfb"
"16556","Belfast","Acer pseudoplatanus",71,19,"Cfb"
"16557","Belfast","Quercus robur",27,7,"Cfb"
"16558","Belfast","Quercus robur",153,25,"Cfb"
"16559","Belfast","Quercus robur",128,22,"Cfb"
"16560","Belfast","Fagus sylvatica",107,25,"Cfb"
"16561","Belfast","Acer pseudoplatanus",57,18,"Cfb"
"16562","Belfast","Quercus rubra",22,7,"Cfb"
"16563","Belfast","Fraxinus excelsior",27,8,"Cfb"
"16564","Belfast","Quercus robur",97,24,"Cfb"
"16565","Belfast","Quercus rubra",15,4,"Cfb"
"16566","Belfast","Quercus rubra",22,8,"Cfb"
"16567","Belfast","Tilla x europaea",58,16,"Cfb"
"16568","Belfast","Acer pseudoplatanus",23,13,"Cfb"
"16569","Belfast","Acer pseudoplatanus",22,11,"Cfb"
"16570","Belfast","Cupressocyparis leylandii",38,15,"Cfb"
"16571","Belfast","Betula pubescens",25,10,"Cfb"
"16572","Belfast","Fraxinus excelsior",25,11,"Cfb"
"16573","Belfast","Not known",16,4,"Cfb"
"16574","Belfast","Not known",14,4,"Cfb"
"16575","Belfast","Betula pubescens",26,14,"Cfb"
"16576","Belfast","Betula pubescens",34,18,"Cfb"
"16577","Belfast","Betula pubescens",32,16,"Cfb"
"16578","Belfast","Cupressocyparis leylandii",56,16,"Cfb"
"16579","Belfast","Cupressocyparis leylandii",69,22,"Cfb"
"16580","Belfast","Acer pseudoplatanus",73,19,"Cfb"
"16581","Belfast","Cupressocyparis leylandii",90,28,"Cfb"
"16582","Belfast","Acer pseudoplatanus",90,14,"Cfb"
"16583","Belfast","Acer pseudoplatanus",100,16,"Cfb"
"16584","Belfast","Fraxinus excelsior",68,22,"Cfb"
"16585","Belfast","Fraxinus excelsior",79,8,"Cfb"
"16586","Belfast","Fraxinus excelsior",47,21,"Cfb"
"16587","Belfast","Pinus sylvestris",46,23,"Cfb"
"16588","Belfast","Larix decidua",38,23,"Cfb"
"16589","Belfast","Pinus sylvestris",34,18,"Cfb"
"16590","Belfast","Pinus sylvestris",39,22,"Cfb"
"16591","Belfast","Cotoneaster type",38,8,"Cfb"
"16592","Belfast","Acer pseudoplatanus",60,22,"Cfb"
"16593","Belfast","Tilla cordata",100,27,"Cfb"
"16594","Belfast","Aesculus hippocastanum",105,26,"Cfb"
"16595","Belfast","Aesculus hippocastanum",108,26,"Cfb"
"16596","Belfast","Taxus baccata",58,19,"Cfb"
"16597","Belfast","Picea abies",59,22,"Cfb"
"16598","Belfast","Acer pseudoplatanus",37,21,"Cfb"
"16599","Belfast","Ilex aquifolium",32,9,"Cfb"
"16600","Belfast","Pinus sylvestris",57,25,"Cfb"
"16601","Belfast","Tilla cordata",87,27,"Cfb"
"16602","Belfast","Aesculus hippocastanum",64,26,"Cfb"
"16603","Belfast","Quercus cerris",27,10,"Cfb"
"16604","Belfast","Quercus cerris",29,10,"Cfb"
"16605","Belfast","Quercus robur",38,10,"Cfb"
"16606","Belfast","Acer saccharinum (Silver)",96,15,"Cfb"
"16607","Belfast","Mixed broadleaf",31,15,"Cfb"
"16608","Belfast","Acer platanoides",60,14,"Cfb"
"16609","Belfast","Quercus robur",53,11,"Cfb"
"16610","Belfast","Quercus robur",52,14,"Cfb"
"16611","Belfast","Carpinus betulus",50,13,"Cfb"
"16612","Belfast","Acer saccharinum (Silver)",56,15,"Cfb"
"16613","Belfast","Quercus robur",41,12,"Cfb"
"16614","Belfast","Carpinus betulus",40,10,"Cfb"
"16615","Belfast","Carpinus betulus",46,14,"Cfb"
"16616","Belfast","Fraxinus excelsior",37,14,"Cfb"
"16617","Belfast","Quercus robur",45,15,"Cfb"
"16618","Belfast","Carpinus betulus",38,10,"Cfb"
"16619","Belfast","Fraxinus excelsior",39,15,"Cfb"
"16620","Belfast","N/A",5,4,"Cfb"
"16621","Belfast","N/A",5,4,"Cfb"
"16622","Belfast","Carpinus betulus (type)",5,4,"Cfb"
"16623","Belfast","Carpinus betulus (type)",5,4,"Cfb"
"16624","Belfast","Carpinus betulus (type)",6,4,"Cfb"
"16625","Belfast","Carpinus betulus (type)",5,5,"Cfb"
"16626","Belfast","Carpinus betulus (type)",5,4,"Cfb"
"16627","Belfast","Carpinus betulus (type)",5,4,"Cfb"
"16628","Belfast","Carpinus betulus (type)",5,4,"Cfb"
"16629","Belfast","Carpinus betulus",5,5,"Cfb"
"16630","Belfast","Carpinus betulus",5,4,"Cfb"
"16631","Belfast","Carpinus betulus (type)",5,4,"Cfb"
"16632","Belfast","Carpinus betulus (type)",5,4,"Cfb"
"16633","Belfast","Carpinus betulus (type)",6,4,"Cfb"
"16634","Belfast","Carpinus betulus (type)",6,5,"Cfb"
"16635","Belfast","Carpinus betulus (type)",5,5,"Cfb"
"16636","Belfast","Carpinus betulus",6,5,"Cfb"
"16637","Belfast","Fraxinus excelsior",17,10,"Cfb"
"16638","Belfast","Fraxinus excelsior",20,12,"Cfb"
"16639","Belfast","Acer pseudoplatanus",137,21,"Cfb"
"16640","Belfast","Acer pseudoplatanus",86,19,"Cfb"
"16641","Belfast","Acer pseudoplatanus",68,12,"Cfb"
"16642","Belfast","Fraxinus excelsior",15,11,"Cfb"
"16643","Belfast","Platanus x acerifolia",20,11,"Cfb"
"16644","Belfast","Platanus x acerifolia",17,9,"Cfb"
"16645","Belfast","Crataegus monogyna",25,11,"Cfb"
"16646","Belfast","Crataegus monogyna",59,7,"Cfb"
"16647","Belfast","Crataegus monogyna",54,12,"Cfb"
"16648","Belfast","Crataegus monogyna",17,7,"Cfb"
"16649","Belfast","Carpinus betulus",44,9,"Cfb"
"16650","Belfast","Carpinus betulus",24,8,"Cfb"
"16651","Belfast","Sorbus aucuparia",15,5,"Cfb"
"16652","Belfast","Carpinus betulus",27,8,"Cfb"
"16653","Belfast","Eucalyptus (type)",28,12,"Cfb"
"16654","Belfast","Eucalyptus (type)",34,10,"Cfb"
"16655","Belfast","Eucalyptus (type)",35,14,"Cfb"
"16656","Belfast","Eucalyptus (type)",31,12,"Cfb"
"16657","Belfast","Platanus x acerifolia",22,8,"Cfb"
"16658","Belfast","Platanus x acerifolia",25,9,"Cfb"
"16659","Belfast","Prunus (type)",35,9,"Cfb"
"16660","Belfast","Platanus x acerifolia",21,11,"Cfb"
"16661","Belfast","Acer pseudoplatanus",90,16,"Cfb"
"16662","Belfast","Fraxinus excelsior",56,19,"Cfb"
"16663","Belfast","Pinus sylvestris",57,17,"Cfb"
"16664","Belfast","Pinus sylvestris",62,21,"Cfb"
"16665","Belfast","Acer pseudoplatanus",124,22,"Cfb"
"16666","Belfast","Acer pseudoplatanus",36,13,"Cfb"
"16667","Belfast","Fraxinus excelsior",51,15,"Cfb"
"16668","Belfast","Acer pseudoplatanus",36,14,"Cfb"
"16669","Belfast","Acer pseudoplatanus",92,15,"Cfb"
"16670","Belfast","Acer pseudoplatanus",63,17,"Cfb"
"16671","Belfast","Acer pseudoplatanus",63,18,"Cfb"
"16672","Belfast","Salix caprea",104,8,"Cfb"
"16673","Belfast","Fraxinus excelsior",69,21,"Cfb"
"16674","Belfast","Fraxinus excelsior",51,17,"Cfb"
"16675","Belfast","Fraxinus excelsior",90,22,"Cfb"
"16676","Belfast","Acer pseudoplatanus",81,15,"Cfb"
"16677","Belfast","Acer pseudoplatanus",36,15,"Cfb"
"16678","Belfast","Acer pseudoplatanus",81,21,"Cfb"
"16679","Belfast","Tilla cordata",123,24,"Cfb"
"16680","Belfast","Tilla platyphyllos",102,15,"Cfb"
"16681","Belfast","Aesculus hippocastanum",112,26,"Cfb"
"16682","Belfast","Taxus baccata",102,8,"Cfb"
"16683","Belfast","Pinus nigra",98,31,"Cfb"
"16684","Belfast","Acer pseudoplatanus",48,18,"Cfb"
"16685","Belfast","Acer pseudoplatanus",48,18,"Cfb"
"16686","Belfast","Acer pseudoplatanus",61,18,"Cfb"
"16687","Belfast","Quercus robur",44,14,"Cfb"
"16688","Belfast","Carpinus betulus",4,4,"Cfb"
"16689","Belfast","Carpinus betulus",4,5,"Cfb"
"16690","Belfast","Carpinus betulus",5,5,"Cfb"
"16691","Belfast","Carpinus betulus",5,4,"Cfb"
"16692","Belfast","Carpinus betulus",4,4,"Cfb"
"16693","Belfast","Carpinus betulus",5,4,"Cfb"
"16694","Belfast","Carpinus betulus",4,4,"Cfb"
"16695","Belfast","Carpinus betulus",4,4,"Cfb"
"16696","Belfast","Carpinus betulus",5,4,"Cfb"
"16697","Belfast","Carpinus betulus",5,4,"Cfb"
"16698","Belfast","Carpinus betulus",5,5,"Cfb"
"16699","Belfast","Carpinus betulus",5,4,"Cfb"
"16700","Belfast","Carpinus betulus",5,4,"Cfb"
"16701","Belfast","Carpinus betulus",6,5,"Cfb"
"16702","Belfast","Carpinus betulus",4,4,"Cfb"
"16703","Belfast","Carpinus betulus",5,4,"Cfb"
"16704","Belfast","Carpinus betulus",4,3,"Cfb"
"16705","Belfast","Carpinus betulus",5,4,"Cfb"
"16706","Belfast","Acer pseudoplatanus",41,17,"Cfb"
"16707","Belfast","Acer pseudoplatanus",49,22,"Cfb"
"16708","Belfast","Quercus robur",58,23,"Cfb"
"16709","Belfast","Quercus robur",45,23,"Cfb"
"16710","Belfast","Quercus robur",68,23,"Cfb"
"16711","Belfast","Pinus sylvestris",58,32,"Cfb"
"16712","Belfast","Quercus robur",35,16,"Cfb"
"16713","Belfast","Fraxinus excelsior",47,21,"Cfb"
"16714","Belfast","Fraxinus excelsior",36,16,"Cfb"
"16715","Belfast","Acer pseudoplatanus",126,21,"Cfb"
"16716","Belfast","Acer pseudoplatanus",54,19,"Cfb"
"16717","Belfast","Acer pseudoplatanus",46,18,"Cfb"
"16718","Belfast","Acer pseudoplatanus",47,16,"Cfb"
"16719","Belfast","Acer pseudoplatanus",52,18,"Cfb"
"16720","Belfast","Acer pseudoplatanus",40,19,"Cfb"
"16721","Belfast","Acer pseudoplatanus",39,17,"Cfb"
"16722","Belfast","Acer pseudoplatanus",41,3,"Cfb"
"16723","Belfast","Acer pseudoplatanus",37,17,"Cfb"
"16724","Belfast","Acer pseudoplatanus",46,17,"Cfb"
"16725","Belfast","Acer pseudoplatanus",43,18,"Cfb"
"16726","Belfast","Acer pseudoplatanus",48,17,"Cfb"
"16727","Belfast","Acer pseudoplatanus",52,18,"Cfb"
"16728","Belfast","Acer pseudoplatanus",56,18,"Cfb"
"16729","Belfast","Acer pseudoplatanus",80,18,"Cfb"
"16730","Belfast","Acer pseudoplatanus",48,17,"Cfb"
"16731","Belfast","Acer pseudoplatanus",42,16,"Cfb"
"16732","Belfast","Acer pseudoplatanus",53,19,"Cfb"
"16733","Belfast","Fraxinus excelsior",47,18,"Cfb"
"16734","Belfast","Acer pseudoplatanus",79,17,"Cfb"
"16735","Belfast","Larix decidua",62,21,"Cfb"
"16736","Belfast","Larix decidua",73,21,"Cfb"
"16737","Belfast","Acer pseudoplatanus",43,11,"Cfb"
"16738","Belfast","Pseudotsuga menziesii",110,27,"Cfb"
"16739","Belfast","Acer pseudoplatanus",103,19,"Cfb"
"16740","Belfast","Acer pseudoplatanus",54,19,"Cfb"
"16741","Belfast","Acer pseudoplatanus",59,21,"Cfb"
"16742","Belfast","Acer pseudoplatanus",67,21,"Cfb"
"16743","Belfast","Acer pseudoplatanus",78,22,"Cfb"
"16744","Belfast","Acer pseudoplatanus",98,21,"Cfb"
